age,target_n,risk0,risk1,rd,rr,se_risk0,se_risk1,se_rd,se_log_rr,risk0_lower,risk0_upper,risk1_lower,risk1_upper,rd_lower,rd_upper,rr_lower,rr_upper,risk0_per1000,risk1_per1000,rd_per1000,risk0_lower_per1000,risk0_upper_per1000,risk1_lower_per1000,risk1_upper_per1000,rd_lower_per1000,rd_upper_per1000,rd_bonferroni_lower_per1000,rd_bonferroni_upper_per1000,contrast,model,rd_grid_lower,rd_grid_upper,negative_grid_supported,positive_grid_supported
42,164709,0.108339419388764,0.130349942915955,0.0220105235271904,1.20316264985885,0.000311673965588574,0.00163549578331204,0.00166497100548331,0.0128729331527618,0.107730060866652,0.108951803784552,0.127177799261757,0.133589098173577,0.0187472403211397,0.0252738067332412,1.17318602482816,1.23390522166116,108.339419388764,130.349942915955,22.0105235271904,107.730060866652,108.951803784552,127.177799261757,133.589098173577,18.7472403211397,25.2738067332412,16.7599323032928,27.2611147510881,prepregnancy,original,0.0167599323032928,0.0272611147510881,FALSE,TRUE
43,97685,0.113034261201232,0.135539448238229,0.0225051870369971,1.19910058063662,0.000396690756189707,0.00207008535913567,0.00210768560497611,0.0156703803553567,0.112259091719707,0.113814097120404,0.131533117637524,0.139648184672814,0.0183741991605104,0.0266361749134838,1.16283196442414,1.23650041147186,113.034261201232,135.539448238229,22.5051870369971,112.259091719707,113.814097120404,131.533117637524,139.648184672814,18.3741991605104,26.6361749134838,15.8584673621337,29.1519067118605,prepregnancy,original,0.0158584673621337,0.0291519067118605,FALSE,TRUE
44,54186,0.118538959885546,0.141520976062542,0.0229820161769956,1.1938773226894,0.000495070147378958,0.00256428342531577,0.00261144883269186,0.0185929829974221,0.117572072303128,0.119512722026571,0.136569211385792,0.146621794558493,0.0178636705174504,0.0281003618365408,1.15115373563423,1.2381865406072,118.538959885546,141.520976062542,22.9820161769956,117.572072303128,119.512722026571,136.569211385792,146.621794558493,17.8636705174504,28.1003618365408,14.7466473462877,31.2173850077035,prepregnancy,original,0.0147466473462877,0.0312173850077035,FALSE,TRUE
45,28835,0.123817796645238,0.147174674350611,0.0233568777053731,1.1886390998565,0.00060289906181817,0.00309990968302857,0.00315768723086796,0.0216158366461399,0.122640969819282,0.125004307026659,0.14120213451174,0.153354728429989,0.0171679244584298,0.0295458309523163,1.13933274291394,1.24007926437202,123.817796645238,147.174674350611,23.3568777053731,122.640969819282,125.004307026659,141.20213451174,153.354728429989,17.1679244584298,29.5458309523163,13.3989115860794,33.3148438246667,prepregnancy,original,0.0133989115860794,0.0333148438246667,FALSE,TRUE
15,40557,0.0804562909872394,0.0674969550994709,-0.0129593358877686,0.838927003361068,0.000507850955619996,0.00177465806146229,0.00184682369813487,0.0270511839523669,0.0794665231270202,0.0814572956898277,0.0641007270015011,0.0710594621612519,-0.016579043821908,-0.00933962795362916,0.795606209745293,0.884606616121934,80.4562909872394,67.4969550994709,-12.9593358877686,79.4665231270202,81.4572956898277,64.1007270015011,71.0594621612519,-16.579043821908,-9.33962795362916,-18.7834110635992,-7.13526071193792,prepregnancy,combined,-0.0187834110635992,-0.00713526071193792,TRUE,FALSE
16,99756,0.0798916274010633,0.068033757742414,-0.0118578696586493,0.851575564994793,0.000396297458902899,0.00140060300794467,0.00145668533446847,0.0211899246980888,0.0791183385206261,0.0806718121713498,0.0653394363728336,0.0708307619046419,-0.0147129204510152,-0.00900281886628341,0.8169327272723,0.887687466405645,79.8916274010633,68.033757742414,-11.8578696586493,79.1183385206261,80.6718121713498,65.3394363728336,70.8307619046419,-14.7129204510152,-9.00281886628341,-16.4516188638617,-7.26412045343693,prepregnancy,combined,-0.0164516188638617,-0.00726412045343693,TRUE,FALSE
17,199402,0.0811596960389448,0.0699332352273651,-0.0112264608115797,0.861674434978261,0.000298972892333533,0.00106672149361262,0.00110851757598243,0.0157005410433232,0.0805756451429697,0.081747604009673,0.067871183106911,0.0720530935731968,-0.0133991153367349,-0.00905380628642446,0.83556238966932,0.88860250422347,81.1596960389448,69.9332352273651,-11.2264608115797,80.5756451429697,81.747604009673,67.871183106911,72.0530935731968,-13.3991153367349,-9.05380628642446,-14.7222410004365,-7.7306806227228,prepregnancy,combined,-0.0147222410004365,-0.0077306806227228,TRUE,FALSE
18,378795,0.0834339810412113,0.0726439609190744,-0.0107900201221369,0.870675952561736,0.000216567042453996,0.000774141792921298,0.0008045288221139,0.0109762632382575,0.0830104976855819,0.0838594272514049,0.0711411988858322,0.0741759318083135,-0.0123668676380045,-0.00921317260626919,0.852145073426838,0.889609807072799,83.4339810412113,72.6439609190744,-10.7900201221369,83.0104976855819,83.8594272514049,71.1411988858322,74.1759318083135,-12.3668676380045,-9.21317260626919,-13.3271525760067,-8.25288766826705,prepregnancy,combined,-0.0133271525760067,-0.00825288766826705,TRUE,FALSE
19,653855,0.0859352253913727,0.0755617113777453,-0.0103735140136274,0.87928682369327,0.00016075044590239,0.000550344943265061,0.000572910446941348,0.00751470327480408,0.0856206831240501,0.0862508141862705,0.0744900999311149,0.0766474622698923,-0.0114963978559992,-0.00925063017125558,0.866431111091268,0.892333283539213,85.9352253913727,75.5617113777453,-10.3735140136274,85.6206831240501,86.2508141862705,74.490099931115,76.6474622698923,-11.4963978559992,-9.25063017125558,-12.1802232925774,-8.56680473467729,prepregnancy,combined,-0.0121802232925774,-0.00856680473467729,TRUE,FALSE
20,858662,0.0856035925466355,0.0761173446498203,-0.00948624789681515,0.889183997836923,0.000132529670536094,0.000426048643452728,0.000446366747080446,0.00580956163159968,0.0853441961130542,0.0858637033809933,0.0752864963209738,0.076956599001219,-0.0103611106449891,-0.00861138514864118,0.879116700748589,0.899366581633584,85.6035925466355,76.1173446498203,-9.48624789681515,85.3441961130542,85.8637033809933,75.2864963209738,76.956599001219,-10.3611106449891,-8.61138514864118,-10.893893625865,-8.07860216776535,prepregnancy,combined,-0.010893893625865,-0.00807860216776535,TRUE,FALSE
21,1000721,0.0843338730326624,0.0758001986969028,-0.00853367433575961,0.898810833311847,0.000126462803036333,0.000401179519459883,0.000421536334952663,0.00551165034704623,0.084086340959637,0.0845820664951221,0.0750176354830155,0.0765902494422082,-0.00935987037044184,-0.00770747830107737,0.88915356279315,0.908572993331946,84.3338730326624,75.8001986969028,-8.53367433575961,84.086340959637,84.5820664951221,75.0176354830155,76.5902494422082,-9.35987037044184,-7.70747830107737,-9.86301579189743,-7.20433287962178,prepregnancy,combined,-0.00986301579189743,-0.00720433287962178,TRUE,FALSE
22,1152710,0.0833127805848892,0.0756399033021419,-0.00767287728274724,0.907902758389763,0.000121628482101293,0.000394079908685917,0.000413334468913638,0.0054216548944007,0.0830747029896223,0.0835514782978954,0.0748711325827193,0.0764159156770819,-0.00848299795538696,-0.00686275661010752,0.898306236035604,0.917601799503783,83.3127805848892,75.639903302142,-7.67287728274724,83.0747029896223,83.5514782978954,74.8711325827193,76.4159156770819,-8.48299795538696,-6.86275661010752,-8.97635363630834,-6.36940092918613,prepregnancy,combined,-0.00897635363630834,-0.00636940092918613,TRUE,FALSE
23,1275619,0.0825746657331375,0.0757759832775037,-0.00679868245563384,0.917666243087128,0.000109994525783555,0.000365514939112822,0.000382398302316095,0.00501260506048376,0.0823593363595008,0.082790507295009,0.0750626887221983,0.0764954954426628,-0.00754816935592264,-0.00604919555534503,0.908694750275881,0.926726310948728,82.5746657331375,75.7759832775037,-6.79868245563384,82.3593363595008,82.790507295009,75.0626887221983,76.4954954426628,-7.54816935592264,-6.04919555534503,-8.00459965392848,-5.59276525733919,prepregnancy,combined,-0.00800459965392848,-0.00559276525733919,TRUE,FALSE
24,1394616,0.0821127437897554,0.0762511037605112,-0.00586164002924419,0.928614734343155,9.51929668601171e-05,0.000325530406633947,0.000339797777049592,0.00443156264655455,0.0819263619022342,0.0822995116842467,0.0756155198471283,0.0768915856681506,-0.00652763143428816,-0.00519564862420022,0.920583989211564,0.936715535947728,82.1127437897554,76.2511037605112,-5.86164002924419,81.9263619022342,82.2995116842467,75.6155198471283,76.8915856681506,-6.52763143428816,-5.19564862420022,-6.93321378049917,-4.79006627798921,prepregnancy,combined,-0.00693321378049917,-0.00479006627798921,TRUE,FALSE
25,1520035,0.0819163656092949,0.0771376263630646,-0.0047787392462303,0.94166319256615,8.47761788376482e-05,0.00030149976849391,0.00031389318535236,0.0040518840072177,0.0817503607586684,0.0820826774215682,0.0765487680627006,0.0777306332135363,-0.00539395858451349,-0.00416351990794712,0.934214546358023,0.949171228055411,81.9163656092949,77.1376263630646,-4.7787392462303,81.7503607586684,82.0826774215682,76.5487680627006,77.7306332135363,-5.39395858451349,-4.16351990794712,-5.76862123145681,-3.7888572610038,prepregnancy,combined,-0.00576862123145681,-0.0037888572610038,TRUE,FALSE
26,1633763,0.0817191835487413,0.0782135832964968,-0.00350560025224446,0.957101868863465,8.3766372589741e-05,0.00030990633318809,0.000321839198738313,0.0041027120224078,0.0815551546497294,0.081883512940525,0.0776083323954805,0.0788231510531887,-0.00413639349058478,-0.00287480701390414,0.949436512643015,0.964829111987572,81.7191835487413,78.2135832964968,-3.50560025224446,81.5551546497294,81.883512940525,77.6083323954805,78.8231510531887,-4.13639349058478,-2.87480701390414,-4.52054049254679,-2.49066001194213,prepregnancy,combined,-0.00452054049254679,-0.00249066001194213,TRUE,FALSE
27,1738576,0.0814412188581461,0.0795136426282013,-0.00192757622994484,0.976331687357206,8.79065446311011e-05,0.000335156649808971,0.000347265988498881,0.00436059574716078,0.0812690912028568,0.0816136786937223,0.0788592217683293,0.0801730215862002,-0.00260820506045835,-0.00124694739943133,0.968022917081644,0.984711773778568,81.4412188581461,79.5136426282013,-1.92757622994484,81.2690912028568,81.6136786937223,78.8592217683293,80.1730215862002,-2.60820506045835,-1.24694739943133,-3.02270145769083,-0.832451002198856,prepregnancy,combined,-0.00302270145769083,-0.000832451002198856,TRUE,FALSE
28,1833198,0.0809633961670252,0.0809243821090764,-3.90140579488024e-05,0.999518127205678,8.84713644225487e-05,0.000346501157661666,0.000358271680908679,0.00442710628698969,0.0807901647215053,0.0811369662711259,0.0802478458624296,0.0816061158933136,-0.000741213649210439,0.000663185533312834,0.990882857684034,1.00822865070829,80.9633961670252,80.9243821090764,-0.0390140579488024,80.7901647215053,81.1369662711259,80.2478458624296,81.6061158933136,-0.741213649210439,0.663185533312834,-1.16884643181895,1.09081831592134,prepregnancy,combined,-0.00116884643181895,0.00109081831592134,FALSE,FALSE
29,1898168,0.0806036748724633,0.0826865879524362,0.00208291307997285,1.02584141583208,8.39313957143996e-05,0.000339501651027425,0.000350284323209745,0.00424282614187478,0.0804393254329367,0.0807683306085382,0.0820236083627784,0.0833544396818481,0.00139636842213277,0.00276945773781294,1.01734610923963,1.03440766213073,80.6036748724634,82.6865879524362,2.08291307997285,80.4393254329367,80.7683306085382,82.0236083627784,83.3544396818481,1.39636842213277,2.76945773781294,0.97826934308079,3.18755681686492,prepregnancy,combined,0.00097826934308079,0.00318755681686492,FALSE,TRUE
30,1919128,0.0803035188296504,0.0846641257220377,0.00436060689238736,1.05430156680478,7.7128028074783e-05,0.000326141183524502,0.000335659913881334,0.00397659855338481,0.0801524804740894,0.0804548169060987,0.0840270867849047,0.0853055444883101,0.00370272555012613,0.00501848823464859,1.04611629040981,1.06255088842138,80.3035188296504,84.6641257220377,4.36060689238736,80.1524804740894,80.4548169060987,84.0270867849047,85.3055444883101,3.70272555012613,5.01848823464859,3.30208215397729,5.41913163079743,prepregnancy,combined,0.00330208215397729,0.00541913163079743,FALSE,TRUE
31,1911762,0.079871428468459,0.0865520158441783,0.00668058737571931,1.08364176657185,7.24575422308045e-05,0.000323810019998524,0.000332357857134051,0.00385636854949608,0.0797295295395865,0.0800135579847674,0.0859194626644061,0.0871887817841038,0.00602917794575766,0.00733199680568095,1.07548210550991,1.09186333481784,79.871428468459,86.5520158441783,6.68058737571931,79.7295295395865,80.0135579847674,85.9194626644061,87.1887817841038,6.02917794575766,7.33199680568095,5.63247588181679,7.72869886962182,prepregnancy,combined,0.00563247588181679,0.00772869886962182,FALSE,TRUE
32,1821134,0.0796634626763712,0.08864005671289,0.00897659403651885,1.1126814443528,7.38737044045263e-05,0.000346408453040144,0.000354806068425007,0.00402414343480316,0.0795187930133215,0.0798083727188215,0.0879634518381227,0.0893213562596681,0.00828118692090958,0.00967200115212811,1.10394004752931,1.12149205871994,79.6634626763712,88.64005671289,8.97659403651885,79.5187930133216,79.8083727188215,87.9634518381228,89.3213562596681,8.28118692090958,9.67200115212811,7.857690690501,10.0954973825367,prepregnancy,combined,0.007857690690501,0.0100954973825367,FALSE,TRUE
33,1685860,0.0798343836250142,0.0909858639606814,0.0111514803356673,1.13968267592628,8.12117167524911e-05,0.00038983393013626,0.000398848786914423,0.00441169428420261,0.079675356425325,0.0799937006445434,0.0902246850392636,0.0917528169146949,0.0103697510780375,0.011933209593297,1.12987059368106,1.1495799687775,79.8343836250142,90.9858639606814,11.1514803356673,79.675356425325,79.9937006445434,90.2246850392636,91.7528169146949,10.3697510780375,11.933209593297,9.89368549519363,12.4092751761409,prepregnancy,combined,0.00989368549519363,0.0124092751761409,FALSE,TRUE
34,1526013,0.0804767450301433,0.0936906637392667,0.0132139187091235,1.1641954915569,9.07847568276149e-05,0.000439264705385927,0.000449166781966821,0.00482989459978679,0.0802989895730416,0.0806548594711605,0.0928332602691309,0.0945551607450934,0.0123335679934167,0.0140942694248302,1.15322672806496,1.175268582992,80.4767450301433,93.6906637392667,13.2139187091235,80.2989895730416,80.6548594711605,92.8332602691309,94.5551607450934,12.3335679934167,14.0942694248302,11.7974428932117,14.6303945250352,prepregnancy,combined,0.0117974428932117,0.0146303945250352,FALSE,TRUE
35,1336272,0.0820809798969277,0.0971830317194704,0.0151020518225427,1.18398966290981,9.91095712265617e-05,0.000479944015806752,0.000490660191475712,0.00509115226462362,0.0818869378905251,0.082275440506614,0.096246412712303,0.0981277757519046,0.0141403755186028,0.0160637281264826,1.17223400089791,1.19586321570907,82.0809798969277,97.1830317194704,15.1020518225427,81.8869378905251,82.2754405066141,96.246412712303,98.1277757519046,14.1403755186028,16.0637281264826,13.5547239190574,16.649379726028,prepregnancy,combined,0.0135547239190574,0.016649379726028,FALSE,TRUE
36,1115942,0.0843133700076324,0.101050926035877,0.0167375560282446,1.1985160363858,0.000103973930402168,0.000504167065034427,0.000515392334813261,0.00514661803412784,0.0841098083196647,0.0845173788915419,0.100067056196364,0.102043372508053,0.0157274056141026,0.0177477064423866,1.1864871530039,1.21066687139191,84.3133700076324,101.050926035877,16.7375560282446,84.1098083196647,84.5173788915419,100.067056196364,102.043372508053,15.7274056141026,17.7477064423866,15.1122337486839,18.3628783078053,prepregnancy,combined,0.0151122337486839,0.0183628783078053,FALSE,TRUE
37,892411,0.0871390681373257,0.10527357683223,0.0181345086949047,1.20810996815258,0.00010824607165538,0.00053008727535102,0.000541654580707124,0.00519343749451564,0.0869271432221662,0.0873514602889558,0.104239139226895,0.106317061486084,0.0170728852246576,0.0191961321651518,1.19587505159823,1.2204700593085,87.1390681373257,105.27357683223,18.1345086949047,86.9271432221662,87.3514602889558,104.239139226895,106.317061486084,17.0728852246576,19.1961321651518,16.4263667642173,19.8426506255921,prepregnancy,combined,0.0164263667642173,0.0198426506255921,FALSE,TRUE
38,695545,0.090531212342975,0.10990086820177,0.0193696558587954,1.21395555585199,0.000118319147034374,0.000594513898535903,0.000606740876635455,0.00557139811653034,0.0902995783699252,0.0907633812139445,0.108741045446109,0.111071519868618,0.0181804655926417,0.0205588461249492,1.2007715909703,1.22728427509938,90.531212342975,109.90086820177,19.3696558587954,90.2995783699252,90.7633812139445,108.741045446109,111.071519868618,18.1804655926417,20.5588461249492,17.4562601831048,21.2830515344861,prepregnancy,combined,0.0174562601831048,0.0212830515344861,FALSE,TRUE
39,531877,0.0941380631382236,0.114512810452782,0.0203747473145587,1.21643474101058,0.0001411085291849,0.00073024588292917,0.000744212857834778,0.00655560884573385,0.0938618593102403,0.0944149950540043,0.113089323862031,0.115951872344333,0.0189161169163709,0.0218333777127465,1.20090504860558,1.23216525807401,94.1380631382236,114.512810452782,20.3747473145587,93.8618593102403,94.4149950540043,113.089323862031,115.951872344333,18.9161169163709,21.8333777127465,18.0278250635464,22.721669565571,prepregnancy,combined,0.0180278250635464,0.022721669565571,FALSE,TRUE
40,379580,0.0986792956739065,0.119994860989522,0.0213155653156157,1.21600848658319,0.000181576833351522,0.000956552155012845,0.000973942169537843,0.00818432555426307,0.0983239826600845,0.0990357516534132,0.118132666005587,0.121882353732593,0.0194066737402967,0.0232244568909346,1.19665812903266,1.23567174581236,98.6792956739065,119.994860989522,21.3155653156157,98.3239826600845,99.0357516534132,118.132666005587,121.882353732593,19.4066737402967,23.2244568909346,18.2441771706463,24.3869534605851,prepregnancy,combined,0.0182441771706463,0.0243869534605851,FALSE,TRUE
41,257793,0.103200599434558,0.125224084287185,0.0220234848526263,1.21340462141978,0.000238615944457841,0.00126233456857134,0.00128485014358217,0.0103439203481316,0.102733857645201,0.103669216729985,0.122770824297963,0.127719229063604,0.0195052248456742,0.0245417448595785,1.1890520985105,1.23825589907058,103.200599434558,125.224084287185,22.0234848526263,102.733857645201,103.669216729985,122.770824297963,127.719229063604,19.5052248456742,24.5417448595785,17.9716287748336,26.0753409304191,prepregnancy,combined,0.0179716287748336,0.0260753409304191,FALSE,TRUE
42,164709,0.108308368441845,0.130926910003566,0.0226185415617209,1.20883466242838,0.000311685987974138,0.00164281018415957,0.00167209029219382,0.0128730738536663,0.107698986972417,0.108920777020512,0.127740551832063,0.13418052208217,0.019341304810122,0.0258957783133199,1.17871639496407,1.2397225043543,108.308368441845,130.926910003566,22.6185415617209,107.698986972417,108.920777020512,127.740551832063,134.18052208217,19.341304810122,25.8957783133199,17.3454992175338,27.8915839059081,prepregnancy,combined,0.0173454992175338,0.0278915839059081,FALSE,TRUE
43,97685,0.113014385719123,0.136083979288441,0.023069593569318,1.20412970811215,0.000396859457692283,0.00207831481402066,0.00211576721283417,0.0156699393918129,0.112238888046327,0.113794554756039,0.132061676871638,0.140209001381405,0.0189227660324924,0.0272164211061437,1.16770998752888,1.24168532379053,113.014385719123,136.083979288441,23.069593569318,112.238888046327,113.794554756039,132.061676871638,140.209001381405,18.9227660324924,27.2164211061437,16.397388033647,29.7417991049891,prepregnancy,combined,0.016397388033647,0.0297417991049891,FALSE,TRUE
44,54186,0.118505676192235,0.142170517967717,0.0236648417754826,1.19969374072086,0.000495399883892283,0.00257629312926566,0.00262321284980137,0.0185947556621793,0.117538148040387,0.119480090337347,0.137195493124399,0.147295150383055,0.0185234390660892,0.0288062444848759,1.15675799079955,1.244223150367,118.505676192235,142.170517967717,23.6648417754826,117.538148040387,119.480090337347,137.195493124399,147.295150383055,18.5234390660892,28.8062444848759,15.3923743738148,31.9373091771503,prepregnancy,combined,0.0153923743738148,0.0319373091771503,FALSE,TRUE
45,28835,0.123864943561875,0.148293665222297,0.024428721660422,1.19722062561001,0.000604077626234959,0.00312155168205051,0.00317959348087634,0.0216083974856597,0.122685823504997,0.125053780675124,0.142279179554353,0.154516595733422,0.0181968329524261,0.030660610368418,1.14757502745703,1.24901395733771,123.864943561875,148.293665222297,24.428721660422,122.685823504997,125.053780675124,142.279179554353,154.516595733422,18.1968329524261,30.660610368418,14.4016727981475,34.4557705226966,prepregnancy,combined,0.0144016727981475,0.0344557705226966,FALSE,TRUE
